ID	MaternalHaploPop	PaternalHaploPop	HaploSeed
202J3BB	MHDBP000033	MHDBP000033	1229973496
eIwtTtC	MHDBP000022	MHDBP000022	4063567867
ZsKa1RZ	MHDBP000030	MHDBP000030	2764499437
5Ho3Ear	MHDBP000083	MHDBP000083	3338972508
dGQnEhX	MHDBP000022	MHDBP000022	3105944434
L8jVzeU	MHDBP000022	MHDBP000022	840328476
6aBlkkO	MHDBP000022	MHDBP000011	1237634666
ot5COYq	MHDBP000022	MHDBP000022	903669824
34WVbbr	MHDBP000004	MHDBP000004	416636604
a6U85wz	MHDBP000022	MHDBP000022	3002243815
yN0iSIG	MHDBP000033	MHDBP000033	3376930939
u0fa2NJ	MHDBP000022	MHDBP000022	2919380572
21geWSG	MHDBP000022	MHDBP000022	4064966531
CLdBuPp	MHDBP000022	MHDBP000022	2662685213
c1bv3IY	MHDBP000022	MHDBP000022	2000112198
HNVfGqC	MHDBP000022	MHDBP000022	3405319306
FpwqA2z	MHDBP000022	MHDBP000022	3975108447
s3tZe1v	MHDBP000022	MHDBP000022	2602484775
8VGUnyZ	MHDBP000022	MHDBP000022	3827719995
BsqKd3o	MHDBP000022	MHDBP000033	3973616126
63mabg2	MHDBP000022	MHDBP000022	2951226549
1Y1pd2X	MHDBP000022	MHDBP000022	409727440
jq6fraD	MHDBP000022	MHDBP000022	1031151908
MwSaSqv	MHDBP000004	MHDBP000022	1817891634
694VczI	MHDBP000022	MHDBP000022	3986005809
SmR7qR0	MHDBP000003	MHDBP000003	3811955024
TkGEjuD	MHDBP000022	MHDBP000022	2614350260
XnoAs0L	MHDBP000022	MHDBP000022	2599382818
FWvF1vH	MHDBP000003	MHDBP000003	547636267
iwiWUE4	MHDBP000003	MHDBP000003	606269086
Cn2hjUJ	MHDBP000022	MHDBP000022	4110108322
zPdD6Aa	MHDBP000022	MHDBP000022	1087184833
wblFCn0	MHDBP000083	MHDBP000083	564762876
7cMHo7r	MHDBP000022	MHDBP000022	4109328012
l17A3UQ	MHDBP000022	MHDBP000022	4098650891
DjnmZiJ	MHDBP000003	MHDBP000003	1889771339
XMk4NFr	MHDBP000022	MHDBP000022	3104126791
cExrumZ	MHDBP000022	MHDBP000022	168211431
r8UbsLS	MHDBP000022	MHDBP000022	3881893928
Xbc8hub	MHDBP000077	MHDBP000077	3674540472
VjtZbrq	MHDBP000022	MHDBP000022	401945695
5Uspu9H	MHDBP000022	MHDBP000022	3701485345
YSXiPDS	MHDBP000022	MHDBP000022	4078025509
ugjsxT5	MHDBP000004	MHDBP000004	1022272891
E2HZKS6	MHDBP000053	MHDBP000053	2293840084
AJ1YXdm	MHDBP000022	MHDBP000022	4085902656
FFaWBwS	MHDBP000022	MHDBP000022	1157942367
j9UwWe2	MHDBP000065	MHDBP000065	3371518110
gpcXSYP	MHDBP000022	MHDBP000022	3270887131
VysdrDP	MHDBP000022	MHDBP000022	3587966919
4Q5dbo7	MHDBP000022	MHDBP000022	251429367
R8J0n1V	MHDBP000022	MHDBP000022	816470993
nzrdsZL	MHDBP000003	MHDBP000003	732626232
PRik6Lb	MHDBP000022	MHDBP000022	2550377815
Bvjas1h	MHDBP000022	MHDBP000032	1259285003
QNTdLV0	MHDBP000022	MHDBP000022	3382252183
pmhbC0D	MHDBP000065	MHDBP000065	1785930675
0YgqSDb	MHDBP000022	MHDBP000022	4237353401
DFyO3RF	MHDBP000065	MHDBP000065	2853605492
1EMtvok	MHDBP000022	MHDBP000022	2100467524
Q6ONMfo	MHDBP000033	MHDBP000033	1071124324
qEvwZB5	MHDBP000065	MHDBP000065	2255459567
TXEzPfj	MHDBP000022	MHDBP000003	3873717723
4Mm8YSE	MHDBP000022	MHDBP000022	2112076342
fbfUK8W	MHDBP000022	MHDBP000011	78197705
MPng0Zh	MHDBP000004	MHDBP000004	652608022
9idSM6l	MHDBP000022	MHDBP000022	1530235387
ggbdMNr	MHDBP000004	MHDBP000004	1102237182
T2xlghM	MHDBP000022	MHDBP000022	1589638170
70acQgS	MHDBP000004	MHDBP000004	1096167373
hpDyMjl	MHDBP000022	MHDBP000022	517471569
p4fKHCk	MHDBP000022	MHDBP000022	2522993125
ab7kIl7	MHDBP000022	MHDBP000022	3697319376
yYDhiSV	MHDBP000083	MHDBP000083	3276617832
QhINP1T	MHDBP000022	MHDBP000022	2584680909
DOSdVyJ	MHDBP000022	MHDBP000022	1873521235
7TXwdut	MHDBP000022	MHDBP000022	3046140747
ugbenjz	MHDBP000022	MHDBP000004	1361664612
sgaei4P	MHDBP000005	MHDBP000005	3827278336
qd0lYMZ	MHDBP000022	MHDBP000022	3704340177
bMYpIrB	MHDBP000003	MHDBP000003	1044756669
uLt81o8	MHDBP000065	MHDBP000065	3254964437
mG1RBry	MHDBP000022	MHDBP000022	1441088232
hPg9p3K	MHDBP000003	MHDBP000003	3307506201
kUbeBLD	MHDBP000022	MHDBP000022	3062402136
seLG0BZ	MHDBP000022	MHDBP000022	2897623876
4pPv584	MHDBP000022	MHDBP000022	1884673799
a4ujhKM	MHDBP000022	MHDBP000022	862741927
EMHp2cG	MHDBP000004	MHDBP000004	2306924970
9m1xmx1	MHDBP000022	MHDBP000022	4018877590
AD2Vrha	MHDBP000022	MHDBP000003	2695597835
9WX5JHd	MHDBP000042	MHDBP000042	3865399851
WIWDnnR	MHDBP000022	MHDBP000022	2344590556
BSttepm	MHDBP000022	MHDBP000022	160365760
sW1jKIb	MHDBP000022	MHDBP000022	2759920621
k9jwBJd	MHDBP000022	MHDBP000022	3838989984
sazaoag	MHDBP000022	MHDBP000022	2520877001
I2LGC8s	MHDBP000004	MHDBP000004	2876402194
0ft8goo	MHDBP000022	MHDBP000022	1705034342
Jh2MOtY	MHDBP000022	MHDBP000022	3406652325
fuQQknP	MHDBP000022	MHDBP000022	3332824410
XV1dNCa	MHDBP000022	MHDBP000022	367511857
RZfaI7o	MHDBP000004	MHDBP000004	3995439862
zmK0JMK	MHDBP000065	MHDBP000065	109903286
qDo4hKh	MHDBP000022	MHDBP000022	1364302398
dLxcC2Q	MHDBP000022	MHDBP000022	3165011486
34lGs3a	MHDBP000022	MHDBP000083	1869220296
zuyLVXt	MHDBP000022	MHDBP000004	1625179439
5aQDSx8	MHDBP000022	MHDBP000022	4132500037
Yr7psJE	MHDBP000022	MHDBP000022	1638405588
ntuaqUg	MHDBP000043	MHDBP000043	1836656396
TQzquc2	MHDBP000022	MHDBP000022	507022017
ITQKTfJ	MHDBP000022	MHDBP000022	392355894
Co4kC22	MHDBP000077	MHDBP000077	1863554539
sdbhhim	MHDBP000022	MHDBP000022	2671584784
MeBBuB2	MHDBP000083	MHDBP000003	1713352566
isNR5Pz	MHDBP000022	MHDBP000022	3870802811
dGPgQJf	MHDBP000004	MHDBP000004	4102977194
L6SyDDL	MHDBP000022	MHDBP000022	2371968555
eA8aHhX	MHDBP000023	MHDBP000023	4005913498
uPfUDk7	MHDBP000022	MHDBP000022	1479707216
AV7k8Uw	MHDBP000022	MHDBP000022	2072864978
Pqx6STb	MHDBP000022	MHDBP000022	1473497970
eYLqvU8	MHDBP000022	MHDBP000022	221425675
Ry8RsaS	MHDBP000022	MHDBP000022	1687331345
o4qgVwo	MHDBP000022	MHDBP000042	51107631
YfyEAdP	MHDBP000022	MHDBP000004	56159208
hSM1Vh7	MHDBP000043	MHDBP000043	2728595050
ajTMitg	MHDBP000022	MHDBP000022	1879739524
CZhDQhg	MHDBP000022	MHDBP000022	1607898293
Q4zNPUf	MHDBP000003	MHDBP000003	2515542000
HeKVEv6	MHDBP000011	MHDBP000011	3325631757
S6BjJr5	MHDBP000022	MHDBP000022	1626783438
GEPf1PB	MHDBP000075	MHDBP000075	3201883295
D0C9dQY	MHDBP000022	MHDBP000022	3574312627
trEhB0g	MHDBP000022	MHDBP000022	3375568350
vdl2gEB	MHDBP000053	MHDBP000053	3316425372
V4Kj7DO	MHDBP000003	MHDBP000003	2990216317
i8ulFH7	MHDBP000022	MHDBP000022	136441709
bdbtzqE	MHDBP000022	MHDBP000022	1931044246
Xh7cnZD	MHDBP000022	MHDBP000022	2779489667
IlxkBQI	MHDBP000022	MHDBP000022	1206250402
37s4STe	MHDBP000003	MHDBP000003	1776571460
RbiuPnf	MHDBP000022	MHDBP000022	1797589669
8q8nlel	MHDBP000022	MHDBP000022	1539628647
ZTF7Moq	MHDBP000022	MHDBP000022	524316443
b6zI8Ty	MHDBP000022	MHDBP000022	2935416090
coWbOTr	MHDBP000022	MHDBP000022	2489605625
GMglJXb	MHDBP000022	MHDBP000022	2000146917
wUndZyY	MHDBP000022	MHDBP000022	1790750262
A4IpliT	MHDBP000022	MHDBP000022	4173054737
Tb9gVEq	MHDBP000022	MHDBP000022	267670925
Pbl02vq	MHDBP000022	MHDBP000022	60005943
lGlfJdc	MHDBP000003	MHDBP000003	2794296979
meCNjVD	MHDBP000022	MHDBP000022	704437973
B4ZbJah	MHDBP000003	MHDBP000003	3538536340
uWVPBZu	MHDBP000004	MHDBP000004	881356512
2IxbMPI	MHDBP000022	MHDBP000022	2232391588
nLbvsC5	MHDBP000022	MHDBP000022	2261390615
G8csxQW	MHDBP000083	MHDBP000083	2055803334
Ij1NA4r	MHDBP000022	MHDBP000022	2525740105
ZnAfMLG	MHDBP000022	MHDBP000022	2351744414
xJerXjP	MHDBP000022	MHDBP000022	850324525
IV1EGmI	MHDBP000022	MHDBP000022	1160629511
mKZROaZ	MHDBP000022	MHDBP000022	3355059113
rhIcGFv	MHDBP000022	MHDBP000022	2280594184
tvAkC86	MHDBP000004	MHDBP000004	894792996
onCXVDu	MHDBP000022	MHDBP000022	2870276289
0VszQcS	MHDBP000022	MHDBP000022	1910866820
UNaeHvH	MHDBP000022	MHDBP000022	111199183
jWXpOW1	MHDBP000023	MHDBP000023	2416138152
MHQ91D6	MHDBP000003	MHDBP000042	3703400276
w6fxLPY	MHDBP000022	MHDBP000022	2610595647
skXCC8s	MHDBP000022	MHDBP000004	3849514483
6mYDpUB	MHDBP000022	MHDBP000022	2057197473
WEFvgXT	MHDBP000075	MHDBP000075	1913259889
jU8e3Is	MHDBP000004	MHDBP000004	2770527284
KzfsdjS	MHDBP000083	MHDBP000083	1799217223
kCA7xIn	MHDBP000022	MHDBP000022	2376893745
KUFcVHq	MHDBP000003	MHDBP000003	2906046269
IWdMhfc	MHDBP000022	MHDBP000022	3558469472
QEh0xb4	MHDBP000022	MHDBP000022	2394234373
rL1Ut3F	MHDBP000065	MHDBP000065	3239917708
2xCd6kl	MHDBP000043	MHDBP000043	3972047646
wJIF1EN	MHDBP000022	MHDBP000022	2672902058
13RLssK	MHDBP000022	MHDBP000022	4164089143
96hMHnv	MHDBP000023	MHDBP000023	2059703474
gzknoUv	MHDBP000022	MHDBP000022	371091999
fZIH82H	MHDBP000022	MHDBP000022	3165024576
SjeVWee	MHDBP000022	MHDBP000022	417488466
8UWlQ63	MHDBP000042	MHDBP000042	358778249
6Zk62dC	MHDBP000022	MHDBP000022	3388010192
IrNZN1T	MHDBP000022	MHDBP000022	1336659965
F5wlEKl	MHDBP000022	MHDBP000022	3661474456
i5fxCyK	MHDBP000003	MHDBP000003	2784068443
oVYe2HB	MHDBP000022	MHDBP000022	3402546246
8qONveN	MHDBP000022	MHDBP000022	647936019
IsFfcKI	MHDBP000022	MHDBP000022	2631051464
melG3Xu	MHDBP000022	MHDBP000022	777466182
OkCyOVz	MHDBP000083	MHDBP000083	4197095334
YjQt432	MHDBP000075	MHDBP000075	4041866521
v1iXPED	MHDBP000022	MHDBP000022	1653993590
q3ULuvt	MHDBP000022	MHDBP000022	1156771289
6wzGNL2	MHDBP000022	MHDBP000022	1208186859
9e1uULL	MHDBP000022	MHDBP000022	4096879413
YhmbL4x	MHDBP000022	MHDBP000022	1138311727
01x8XtU	MHDBP000022	MHDBP000022	629774379
RxoVxh6	MHDBP000022	MHDBP000022	4066099026
kpUeNcY	MHDBP000022	MHDBP000022	876701602
T4iAUXC	MHDBP000022	MHDBP000022	2194083349
xkdpWGU	MHDBP000033	MHDBP000022	2186066206
bJ3u61R	MHDBP000022	MHDBP000022	2871255793
fM5h03a	MHDBP000022	MHDBP000022	3866693454
C2x9syv	MHDBP000023	MHDBP000022	1630650015
q2qv3BP	MHDBP000083	MHDBP000083	2930907352
XrhLFA5	MHDBP000022	MHDBP000022	1744021490
7IiVmz0	MHDBP000022	MHDBP000022	1207715643
53yfbkr	MHDBP000022	MHDBP000022	63438368
DfzK6zv	MHDBP000022	MHDBP000022	2563454021
XQuIMtD	MHDBP000004	MHDBP000004	1422091107
S9ashME	MHDBP000042	MHDBP000042	1276414380
Fo6GQUb	MHDBP000022	MHDBP000022	1697271286
0GhUNQB	MHDBP000022	MHDBP000022	4212265774
DAIzUOL	MHDBP000022	MHDBP000022	1144129894
hlH7677	MHDBP000003	MHDBP000003	4176549894
1jxzIxP	MHDBP000022	MHDBP000022	2628704536
Xd3H2QB	MHDBP000022	MHDBP000022	2139455278
q8PzzWC	MHDBP000077	MHDBP000077	2420930197
6d4LVMN	MHDBP000022	MHDBP000022	3307600862
ZyEmAd8	MHDBP000031	MHDBP000031	1958163793
g6MzpRW	MHDBP000083	MHDBP000083	4220464837
CPZxt6J	MHDBP000065	MHDBP000065	2803648350
Pm9iwys	MHDBP000022	MHDBP000022	4010012248
4RsuAZW	MHDBP000022	MHDBP000022	786056681
Yswly7G	MHDBP000065	MHDBP000065	235642849
FxVSo3m	MHDBP000022	MHDBP000022	2102890781
t6XPpJq	MHDBP000022	MHDBP000022	1634714464
tw79oEd	MHDBP000022	MHDBP000022	1386910255
DvH3aHd	MHDBP000004	MHDBP000004	1946255045
EWW0iw9	MHDBP000022	MHDBP000022	967290332
GClai8X	MHDBP000004	MHDBP000004	2416647905
j09VlCf	MHDBP000022	MHDBP000022	3712791551
t1MZ2Y4	MHDBP000022	MHDBP000011	3995562703
QKphhQN	MHDBP000022	MHDBP000022	833357209
qSYvt0R	MHDBP000075	MHDBP000004	507113790
52ySPsy	MHDBP000022	MHDBP000022	3630015411
bDXZYdl	MHDBP000022	MHDBP000022	2486397016
imXrixB	MHDBP000022	MHDBP000022	3183516357
1d6J5nL	MHDBP000033	MHDBP000033	4128512819
7RHwuEF	MHDBP000022	MHDBP000022	2440982836
BsTSMG9	MHDBP000022	MHDBP000022	199485899
B86xSJv	MHDBP000022	MHDBP000022	115794557
6u2pecE	MHDBP000022	MHDBP000022	3135324774
hafVUHo	MHDBP000022	MHDBP000022	2352909867
uq7C0uj	MHDBP000022	MHDBP000022	1672233989
iZ8zdMU	MHDBP000003	MHDBP000003	7418056
5qIqRmE	MHDBP000011	MHDBP000011	1811061991
i7uxCyw	MHDBP000003	MHDBP000003	4090074378
pTYGELg	MHDBP000022	MHDBP000022	927601584
8M4HDT5	MHDBP000033	MHDBP000033	1218146260
7BGwIZS	MHDBP000022	MHDBP000022	2555389754
uNb2PK4	MHDBP000022	MHDBP000022	2002157445
bNlRLUY	MHDBP000003	MHDBP000003	3583842653
vuGS702	MHDBP000022	MHDBP000022	3954051589
fvP1YBb	MHDBP000022	MHDBP000022	779841884
U7zLHLX	MHDBP000022	MHDBP000022	3569739483
1ir1xoI	MHDBP000053	MHDBP000053	2605132599
9ITwzeg	MHDBP000022	MHDBP000022	1979784813
D5YgwJd	MHDBP000022	MHDBP000022	4095596859
87ADY7B	MHDBP000042	MHDBP000042	1817897816
X82yB42	MHDBP000022	MHDBP000022	4145857438
mQ7u3C2	MHDBP000022	MHDBP000022	990677753
DgELXhR	MHDBP000022	MHDBP000022	40195204
IjPP07Z	MHDBP000022	MHDBP000022	112176797
DrNNvWc	MHDBP000022	MHDBP000022	1185140406
Fv036vb	MHDBP000022	MHDBP000022	4014404819
IAcLvLL	MHDBP000022	MHDBP000022	4181322790
POFMBGA	MHDBP000022	MHDBP000022	2065914275
FJVYVn8	MHDBP000003	MHDBP000003	363298016
DFsYDit	MHDBP000022	MHDBP000022	2365194666
71TK2Qn	MHDBP000004	MHDBP000004	253835253
hVKLBpR	MHDBP000022	MHDBP000022	1618147872
tcG9BV8	MHDBP000022	MHDBP000022	2417111019
vn0h7ac	MHDBP000031	MHDBP000031	3669058481
LLiwWHp	MHDBP000042	MHDBP000042	1068631700
OToK8gs	MHDBP000022	MHDBP000022	1920526799
dnDMyEQ	MHDBP000022	MHDBP000022	2215839898
0FmK9UY	MHDBP000004	MHDBP000004	1954859347
WVvo1m4	MHDBP000022	MHDBP000032	3211602434
DRhz9qA	MHDBP000031	MHDBP000031	2652625904
cIdqGND	MHDBP000053	MHDBP000053	49448777
PUf7pKu	MHDBP000022	MHDBP000022	2971239187
XsUwx8f	MHDBP000022	MHDBP000022	78752592
7XheIue	MHDBP000003	MHDBP000003	2532370106
JBF2ax9	MHDBP000022	MHDBP000022	652920012
UqYJSG3	MHDBP000083	MHDBP000083	29563354
QUYZnBm	MHDBP000022	MHDBP000077	2465698129
xAHZPQg	MHDBP000022	MHDBP000003	718374161
UWwasgI	MHDBP000022	MHDBP000022	1945620027
msGRNT5	MHDBP000022	MHDBP000022	42679094
HuyuQA6	MHDBP000022	MHDBP000022	547544597
RQKTlI4	MHDBP000022	MHDBP000022	423629057
oOAVxnF	MHDBP000032	MHDBP000022	3834606408
H8MdS7n	MHDBP000022	MHDBP000022	3109590649
LrhVOqn	MHDBP000042	MHDBP000042	2849021563
bPMVDVh	MHDBP000022	MHDBP000022	2021928104
esMrECX	MHDBP000065	MHDBP000065	3844744705
8Qxbg8J	MHDBP000022	MHDBP000083	2266655063
8JtZGSe	MHDBP000077	MHDBP000077	2930128950
6V9FsqV	MHDBP000022	MHDBP000022	1334490966
jMxTHOC	MHDBP000004	MHDBP000004	1489146154
jOrYdtT	MHDBP000022	MHDBP000022	1070039950
uFckIVJ	MHDBP000022	MHDBP000022	1683931419
YdypjAg	MHDBP000022	MHDBP000022	3498667063
B959flk	MHDBP000022	MHDBP000022	1020479437
Nsg5Ur7	MHDBP000022	MHDBP000022	3285380561
9Hxhg13	MHDBP000022	MHDBP000022	762092435
kBcbsJQ	MHDBP000042	MHDBP000042	2140003107
4FXPC1n	MHDBP000022	MHDBP000022	754434505
xRQrNUV	MHDBP000083	MHDBP000022	768937438
8YXejCe	MHDBP000022	MHDBP000022	684831383
M0tMQ0x	MHDBP000022	MHDBP000022	655832336
uiwG43d	MHDBP000022	MHDBP000005	1853147451
lYWcGai	MHDBP000022	MHDBP000022	326171726
JBW8wDP	MHDBP000022	MHDBP000022	2066097972
Ij44mCT	MHDBP000023	MHDBP000023	600887895
sBVWv5N	MHDBP000022	MHDBP000022	822222637
ZfyerD6	MHDBP000022	MHDBP000022	114713822
IrY784z	MHDBP000022	MHDBP000022	413572577
wazDZbL	MHDBP000022	MHDBP000022	3714052266
l4DYPBC	MHDBP000022	MHDBP000022	395662291
3mN0zVp	MHDBP000022	MHDBP000042	3162943563
n1ejHxC	MHDBP000003	MHDBP000003	2011191721
HyneaKS	MHDBP000022	MHDBP000022	4204279879
4d9duWG	MHDBP000030	MHDBP000030	2036594297
YhuYSVH	MHDBP000022	MHDBP000022	309720141
jVU0HsX	MHDBP000011	MHDBP000011	2214892937
mzmvEAY	MHDBP000022	MHDBP000022	2900716451
OkBtg8V	MHDBP000083	MHDBP000083	2902102564
xWnzDEU	MHDBP000022	MHDBP000022	2270475198
9GUzchQ	MHDBP000022	MHDBP000022	3131454769
dPPXTxo	MHDBP000004	MHDBP000004	1171862730
ZkyyeEP	MHDBP000022	MHDBP000022	3068205738
RiHPN80	MHDBP000022	MHDBP000022	1156548702
7U5DMvx	MHDBP000022	MHDBP000022	3665660310
UhgOcdZ	MHDBP000022	MHDBP000022	3864524947
TMI4FcS	MHDBP000022	MHDBP000033	2366071404
GNOlIfd	MHDBP000004	MHDBP000022	2441058803
G8kK073	MHDBP000022	MHDBP000022	3317582036
DOj6vsn	MHDBP000022	MHDBP000022	2273833024
Hg4f0OB	MHDBP000022	MHDBP000022	2771326625
dKkqJLP	MHDBP000003	MHDBP000003	2072046133
KFZ104q	MHDBP000022	MHDBP000022	3917803630
0hDwwyh	MHDBP000083	MHDBP000042	1527868235
QFwkjK1	MHDBP000022	MHDBP000022	660995782
uv2SZS1	MHDBP000030	MHDBP000030	2637561476
P5tnBme	MHDBP000022	MHDBP000022	307029424
ziXKJPq	MHDBP000003	MHDBP000083	986415059
o6ByvFa	MHDBP000042	MHDBP000042	3491714886
gw1DpRF	MHDBP000003	MHDBP000003	964958932
SYwkt7C	MHDBP000022	MHDBP000022	2523991674
GcbC7R8	MHDBP000022	MHDBP000022	1936898969
0xpQXtz	MHDBP000022	MHDBP000022	4286477933
dMOlwpD	MHDBP000022	MHDBP000022	3138160136
ujpvNQQ	MHDBP000075	MHDBP000075	258720228
JKtPVNI	MHDBP000022	MHDBP000022	2309129989
Lyh3mVi	MHDBP000022	MHDBP000022	4281086569
AA5nToh	MHDBP000022	MHDBP000022	2530109527
I0qoyYT	MHDBP000003	MHDBP000003	3407605834
dYvVbfD	MHDBP000022	MHDBP000022	4016492439
LmXl4Ht	MHDBP000022	MHDBP000022	710016427
BAE6GPj	MHDBP000022	MHDBP000022	2598782656
kk23vTh	MHDBP000022	MHDBP000022	2087435435
6eteG0d	MHDBP000042	MHDBP000042	1119936070
bckoYTv	MHDBP000022	MHDBP000022	1343618253
KQmt1QD	MHDBP000022	MHDBP000022	2046495316
vqDsfOh	MHDBP000003	MHDBP000003	5883008
LUazEh6	MHDBP000022	MHDBP000022	1147850749
iaz1d6J	MHDBP000022	MHDBP000022	4108809084
4f5PN02	MHDBP000022	MHDBP000022	3479676376
IbLtTFT	MHDBP000042	MHDBP000042	3019006454
R9DUsuN	MHDBP000053	MHDBP000053	2845375695
e9fVX8v	MHDBP000004	MHDBP000004	622813797
bkHS3m7	MHDBP000022	MHDBP000022	4025285360
CO5AG99	MHDBP000083	MHDBP000083	2314418078
CkHJ19p	MHDBP000065	MHDBP000065	3761240335
S3XoUAm	MHDBP000022	MHDBP000022	3913129909
LdDCzS9	MHDBP000022	MHDBP000022	1035565931
q4tx0s2	MHDBP000022	MHDBP000022	830386893
GhuslGC	MHDBP000022	MHDBP000022	854579894
MkWRRgq	MHDBP000083	MHDBP000083	658452421
IjfLdJL	MHDBP000022	MHDBP000022	2922109716
qjqmDrt	MHDBP000022	MHDBP000022	414265219
88qoW2Y	MHDBP000004	MHDBP000022	1676998778
RrlamBT	MHDBP000022	MHDBP000022	582012556
tAzpYRE	MHDBP000053	MHDBP000022	3432494777
C2WJUHk	MHDBP000022	MHDBP000022	1587528766
Aj2IOhA	MHDBP000022	MHDBP000022	1012266561
PknGgJr	MHDBP000004	MHDBP000004	669556232
WaURtub	MHDBP000011	MHDBP000011	3630622736
WgOjWpm	MHDBP000003	MHDBP000003	2674298576
sLV0utO	MHDBP000083	MHDBP000083	2471111333
iDERoe9	MHDBP000003	MHDBP000003	1418159588
Xi4dyQf	MHDBP000022	MHDBP000022	3985979355
KaZP18E	MHDBP000022	MHDBP000022	104438846
KP35eYI	MHDBP000022	MHDBP000022	639639271
Ye76Zoe	MHDBP000031	MHDBP000031	2932484081
af3tUK4	MHDBP000022	MHDBP000022	3425540850
4pZPe5S	MHDBP000022	MHDBP000022	3467626390
YDu7HcX	MHDBP000022	MHDBP000022	3160257480
gPohv9J	MHDBP000022	MHDBP000022	2198163420
d1O1tfB	MHDBP000023	MHDBP000023	1409157816
3I08y32	MHDBP000032	MHDBP000075	4220834149
GuIbf2O	MHDBP000022	MHDBP000022	1492318096
AVIzSPP	MHDBP000022	MHDBP000022	1756660193
XnZSpcP	MHDBP000022	MHDBP000022	3983662098
PU4BzLE	MHDBP000003	MHDBP000003	2684606100
NfcVIVK	MHDBP000022	MHDBP000022	1159568726
VwuFAZj	MHDBP000004	MHDBP000004	3790171515
4G51oMG	MHDBP000022	MHDBP000022	2725940224
WgjQap7	MHDBP000022	MHDBP000022	3454395546
zJvZTWl	MHDBP000022	MHDBP000022	1669557683
wWpwNV8	MHDBP000022	MHDBP000022	4023229655
WxAJ5lO	MHDBP000022	MHDBP000004	439334590
t8jcS8S	MHDBP000022	MHDBP000022	780463128
AQnMhGC	MHDBP000022	MHDBP000022	22038956
lpZg1cB	MHDBP000022	MHDBP000022	1362762606
Rg0MjAN	MHDBP000022	MHDBP000011	3696680572
3xKFWYS	MHDBP000022	MHDBP000022	1841732100
2ltgTdt	MHDBP000022	MHDBP000022	31938432
VE67jBl	MHDBP000022	MHDBP000022	1318471972
0INeV5m	MHDBP000022	MHDBP000022	2850690763
D3wG4gI	MHDBP000022	MHDBP000022	537601081
BpfDQIp	MHDBP000031	MHDBP000031	2115729395
sQq3ngz	MHDBP000022	MHDBP000003	1459313496
EgfTDjx	MHDBP000022	MHDBP000022	2264349841
x8fc7ks	MHDBP000022	MHDBP000022	1471596669
dRq4f4W	MHDBP000003	MHDBP000003	2172613721
qfJWpJc	MHDBP000022	MHDBP000022	2098913730
Cs0L508	MHDBP000022	MHDBP000022	1132442226
yJF6oyg	MHDBP000022	MHDBP000077	3007830273
xHKsKLn	MHDBP000022	MHDBP000022	120882590
bQ9yWVG	MHDBP000023	MHDBP000023	262193503
2BEJxWF	MHDBP000022	MHDBP000022	1662011773
bsTI7sf	MHDBP000022	MHDBP000022	3124273306
0CARpoW	MHDBP000004	MHDBP000004	3568065105
3X9EDTh	MHDBP000022	MHDBP000022	1460998382
KiaSLbI	MHDBP000022	MHDBP000022	2810533462
yr3BRJZ	MHDBP000004	MHDBP000004	2958404850
GjAzm6T	MHDBP000022	MHDBP000022	663738698
5EvgrWB	MHDBP000004	MHDBP000004	827551276
Bez8Ruv	MHDBP000022	MHDBP000022	3883176125
dN2w5xC	MHDBP000022	MHDBP000022	3435018990
FfNOXEt	MHDBP000004	MHDBP000022	1522703639
weM4AXT	MHDBP000077	MHDBP000077	2919429928
MppxMYZ	MHDBP000022	MHDBP000022	757950080
9wsODMm	MHDBP000022	MHDBP000022	4025910664
sN6BOhp	MHDBP000004	MHDBP000004	3385305111
hH6N5gh	MHDBP000031	MHDBP000031	255390397
taBW0Gh	MHDBP000022	MHDBP000022	189932749
6xeuyF6	MHDBP000022	MHDBP000022	22527232
0P31YkL	MHDBP000022	MHDBP000011	52085265
BZ7IwZE	MHDBP000022	MHDBP000022	3841748025
qk3rZQF	MHDBP000004	MHDBP000004	230691466
vRFk4pM	MHDBP000022	MHDBP000022	2143789519
bVOxSap	MHDBP000022	MHDBP000003	3909713415
G7hO5fm	MHDBP000022	MHDBP000022	74384749
1CjKd5V	MHDBP000011	MHDBP000011	1612118598
1C8UUuE	MHDBP000075	MHDBP000075	3096343734
pWV1WVT	MHDBP000022	MHDBP000022	2682923357
o8kwoLK	MHDBP000022	MHDBP000077	4247993250
MIywV0b	MHDBP000022	MHDBP000022	1102670422
SoHqRCJ	MHDBP000003	MHDBP000003	53665733
sJLlavk	MHDBP000042	MHDBP000042	237518525
mFxFjkl	MHDBP000004	MHDBP000004	1866825294
Gz7xktq	MHDBP000022	MHDBP000022	487940087
kQY6GGj	MHDBP000005	MHDBP000005	1506290279
pBr8KPJ	MHDBP000022	MHDBP000022	2246661382
DqFwYw7	MHDBP000022	MHDBP000004	319075062
e5tcyDp	MHDBP000022	MHDBP000022	3586539217
yL1PMPt	MHDBP000022	MHDBP000022	2096352895
LkWQCcn	MHDBP000022	MHDBP000022	2490667143
PCHxQif	MHDBP000022	MHDBP000022	324175374
8epqb2V	MHDBP000022	MHDBP000022	140822660
LFNPRZQ	MHDBP000022	MHDBP000022	1287367324
IDCww79	MHDBP000022	MHDBP000022	500826898
mT5KTe5	MHDBP000022	MHDBP000022	2211275122
uzJbgmK	MHDBP000022	MHDBP000022	3773633060
cEChJ7e	MHDBP000022	MHDBP000022	1413137806
